0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.00047364253086032356	-.0005621704653013657	-.0006665448638522727	-.0007894159708821572	-.0009338289291558904	-.001103269606959747	-.0013017117602778404	-.0015336639150912068	-.0018042135118129736	-.002119064652159433	-.002484564067193109	-.0029077074445364604	-.003396114658740046	-.003957957222400732	-.004601813670484899	-.00533641756971341	-.006170247055739113	-.007110882681174841	-.008164030603704889	-.009332071010002297	-.01061195201863136	-.011992222933307671	-.013449025963510506	-.014941020813899773	-.01640363713316197	-.01774391488946096	-.01883860977572745	-.019539916353784884	-.01969386020159784	-.019173740264254294	-.01792292573137463	-.01599016873679866
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.00048778006326525664	-.0005829294042247574	-.0006960436964903122	-.0008303485129565929	-.000989605089408605	-.0011781878106341835	-.0014011695616117702	-.001664414510930606	-.0019746771943328994	-.002339705680684114	-.0027683449276263445	-.0032706338553107187	-.0038578856982417493	-.004542735091443336	-.005339125975755511	-.006262200086519024	-.007328024110320176	-.008553061311233413	-.00995324667123578	-.01154245997162712	-.013330109117467836	-.015317448279965572	-.01749220174938799	-.019821140708760808	-.022240656902911434	-.02464639726380934	-.02688498352234951	-.02875366737900564	-.030016158832961836	-.03044150323085166	-.029863704115831828	-.02824335102352914	-.02569997747383851
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.0004746425272547755	-.0005711376759327174	-.0006867401828166391	-.0008250815114675651	-.0009904429812631398	-.0011878615054642416	-.0014232495173404176	-.0017035299117541872	-.0020367863241013097	-.002432428171872531	-.0029013683619142634	-.0034562090454268975	-.004111426689706304	-.004883541093493752	-.0057912423362895945	-.006855432769111381	-.008099114659193924	-.009547013190625538	-.01122476288326191	-.013157396137401925	-.015366751162603876	-.017867270102187714	-.02065952528786906	-.02372080060650416	-.02699240229872023	-.03036449260457347	-.03366164610309061	-.03663618364877661	-.03898034342894282	-.040368438147801375	-.04053038435036616	-.039337032402874283	-.03685788044115804	-.03335521442622615
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.00043519337718330613	-.000527755669949887	-.0006395455880972034	-.0007744119751238493	-.0009369353522617388	-.0011325569799470094	-.0013677278639388532	-.0016500797958126107	-.001988620242734156	-.002393952253034641	-.0028785192685869257	-.0034568724191550715	-.004145953846713782	-.004965382786884986	-.0059377197919318605	-.0070886658984339376	-.008447123554757211	-.010044998577730798	-.01191654880848016	-.014096975152244593	-.01661979526079284	-.019512340933911874	-.022788512613230075	-.02643782317528565	-.030410039229213082	-.034595886196834805	-.03880701681391636	-.042763147585320294	-.04609972678958801	-.048411092849830514	-.04933426945824211	-.04865408190059165	-.04638395980225147	-.0427756528262027	-.03824766532860562
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.00037142255258543124	-.00045500687964493425	-.0005569232626016399	-.0006810413963543613	-.0008320085096119319	-.0010153957069236402	-.0012378691524572482	-.001507389381281206	-.0018334420030837403	-.0022273027071491483	-.0027023385263521423	-.0032743453393981404	-.003961917868857773	-.004786841792668109	-.005774486120463182	-.006954154640060249	-.00835932323644821	-.01002763800624762	-.01200046702954112	-.014321673168303508	-.017035092913735592	-.020179963082868888	-.023783262954762675	-.027847750081425402	-.03233465517728303	-.037141137903519736	-.04207553139110775	-.046838737794491096	-.05102681272876015	-.05417284859406753	-.05583692925065767	-.05572614184260022	-.053795005738472075	-.050270830162333656	-.045586039772759095	-.04025411642499035
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.0002860548804933757	-.0003560314285406786	-.0004424777069360288	-.0005490892881387419	-.000680347600817377	-.0008416767967346512	-.0010396292759570023	-.0012821042279708668	-.0015786037894399366	-.0019405313839241547	-.00238153624194277	-.002917906570924013	-.003569010627914258	-.004357778832151027	-.0053112090414439385	-.006460857958471973	-.007843249164297544	-.009500074535331386	-.011477979128612006	-.013827584415327094	-.016601203734825352	-.019848427299246716	-.02360842483104135	-.027897542747235878	-.032690858411994504	-.03789741034545331	-.04333180071656581	-.04869058310014834	-.053549446668740106	-.05740165534407568	-.059749828371268424	-.06023530999901313	-.05875385239723964	-.055495902109867025	-.050886388937190254	-.04545790685537152	-.03972172641303661
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-.00018228206470691254	-.0002345647508117415	-.00030056991313778754	-.0003836334132530431	-.0004878479520603979	-.0006182233645633985	-.0007808781599874526	-.0009832675664563641	-.0012344538443044908	-.0015454249305712326	-.0019294673355954384	-.0024025982232390567	-.002984059067957767	-.0036968680037408547	-.004568417966903626	-.005631089694411377	-.006922817250713178	-.00848749067166616	-.010374993033135058	-.012640530480773383	-.015342703066461532	-.018539466436107342	-.02228076390646489	-.026596265455575117	-.031476626235562834	-.03684759963312486	-.042539227299666284	-.04825816656242497	-.053579405410505335	-.057979275652284584	-.06092470802178337	-.06200608310494466	-.06106317409391618	-.058238987076483374	-.05393019608044427	-.04866356717078272	-.04296297548931901	-.03725830899569829
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6352988084417235e-20	-9465623257767395e-20	-.0001359777787110871	-.00019030048466724483	-.00026112244501933673	-.0003527904939321684	-.0004706893370350512	-.0006214691616701815	-.0008133184360877347	-.001056289239792007	-.0013626827739066224	-.0017475023170090205	-.002228979174747436	-.002829173006132838	-.0035746393949348853	-.004497141483367941	-.005634353658344311	-.007030455311312844	-.008736428775876198	-.01080973942080945	-.013312864755266064	-.01630983310890388	-.01985953595185536	-.024004175802890756	-.028751074795235587	-.03404680962870853	-.039745299981363995	-.04557717436029348	-.0511361680868905	-.05590497255729775	-.05933777080213207	-.06099062763790507	-.06065234808475733	-.05840996739351062	-.05461254504599227	-.049756628563882715	-.04435520252188997	-.03884285115184484	-.033534401790378796
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6673399041705729e-20	5956489104282022e-20	4638871518314895e-20	2507990454040558e-20	-7081598144549363e-21	-5355641966423473e-20	-.00011872429231017008	-.0002081014843673715	-.00032860453469976203	-.0004888686528635752	-.0006996299074351303	-.0009741805910439484	-.0013289063658167171	-.0017839109708126847	-.0023637276949601727	-.0030981035442976166	-.004022817136895949	-.005180446818602777	-.006620928740109217	-.008401617188528642	-.010586357063184846	-.013242776501224246	-.016436601170169672	-.02022134521752379	-.024621484678608453	-.02960773737695102	-.03506538251561957	-.040761855058871255	-.046328166967723114	-.05127613363238368	-.05507029111429805	-.057250049311963515	-.057560015818281025	-.056024839415666564	-.0529285620131027	-.04871451917967837	-.043862001778158466	-.03879161991846674	-.033819421112058635	-.029151858021875886
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.00020515060754469213	.00022407467124490463	.00024171471194401524	.00025675373304445584	.0002674072023871551	.00027129390573538923	.00026527569290783385	.0002452594515589291	.00020595346524283374	.00014056906344533205	4045726400426998e-20	-.0001053308283108454	-.0003105713299097786	-.0005924927612504864	-.0009725049990233096	-.0014770280809572264	-.0021383972047852094	-.002995783256667856	-.004096002128884545	-.005493972982494906	-.007252400652682342	-.009439972480500347	-.012126959441147443	-.015376636368747504	-.01923057877615744	-.023686156584094415	-.02866638905920246	-.03398699473215972	-.03933332779301512	-.0442678181010288	-.048287768296499084	-.050933845116321125	-.05191452121738623	-.05118771631645476	-.04895737949031498	-.045592681970735884	-.04151783718608144	-.037121540235998056	-.03270819329215976	-.028486907267641973	-.024583098494006434
